pais,zona,localidad,localidad_id,anio,semana,estacion,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Chile,Magallanes,120128,120128,2023,32,Invierno,2023.0,33.0,4.92,6.699999999999999,6.895959228800629,4.92,-0.19595922880062933,0.19595922880062933
Chile,Magallanes,120128,120128,2023,33,Invierno,2023.0,34.0,6.699999999999999,6.05,8.175629680016078,6.699999999999999,-2.125629680016078,2.125629680016078
Chile,Magallanes,120128,120128,2023,34,Invierno,2023.0,35.0,6.05,3.85,7.189842887049785,6.05,-3.339842887049785,3.339842887049785
Chile,Magallanes,120128,120128,2023,35,Invierno,2023.0,36.0,3.85,6.66,5.190514964733369,3.85,1.469485035266631,1.469485035266631
Chile,Magallanes,120128,120128,2023,36,Invierno,2023.0,37.0,6.66,5.36,7.473090332974228,6.66,-2.1130903329742274,2.1130903329742274
Chile,Magallanes,120128,120128,2023,37,Invierno,2023.0,38.0,5.36,6.62,5.941311475072879,5.36,0.6786885249271215,0.6786885249271215
Chile,Magallanes,120128,120128,2023,38,Invierno,2023.0,39.0,6.62,1.29,6.10162874872515,6.62,-4.81162874872515,4.81162874872515
Chile,Magallanes,120128,120128,2023,39,Invierno,2023.0,40.0,1.29,0.5,2.274344102749104,1.29,-1.774344102749104,1.774344102749104
Chile,Magallanes,120128,120128,2023,40,Primavera,2023.0,41.0,0.5,0.68,0.8075684622119091,0.5,-0.1275684622119091,0.1275684622119091
Chile,Magallanes,120128,120128,2023,41,Primavera,2023.0,42.0,0.68,1.75,0.9490610635920105,0.68,0.8009389364079895,0.8009389364079895
Chile,Magallanes,120128,120128,2023,42,Primavera,2023.0,43.0,1.75,3.13,2.0603922210282826,1.75,1.0696077789717173,1.0696077789717173
Chile,Magallanes,120128,120128,2023,43,Primavera,2023.0,44.0,3.13,2.45,3.305456541828545,3.13,-0.8554565418285449,0.8554565418285449
Chile,Magallanes,120128,120128,2023,44,Primavera,2023.0,45.0,2.45,2.85,2.662094076261905,2.45,0.18790592373809512,0.18790592373809512
Chile,Magallanes,120128,120128,2023,45,Primavera,2023.0,46.0,2.85,4.749999999999999,2.9351127990898007,2.85,1.8148872009101984,1.8148872009101984
Chile,Magallanes,120128,120128,2023,46,Primavera,2023.0,47.0,4.749999999999999,5.08,4.562779608049668,4.749999999999999,0.5172203919503318,0.5172203919503318
Chile,Magallanes,120128,120128,2023,47,Primavera,2023.0,48.0,5.08,4.15,4.979495501368637,5.08,-0.8294955013686369,0.8294955013686369
Chile,Magallanes,120128,120128,2023,48,Primavera,2023.0,49.0,4.15,2.55,4.386648254337395,4.15,-1.836648254337395,1.836648254337395
